Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-02-28 13:05:28,352,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,White Embroidered Tank w Tassel / Size S,,,,10005847,,,,
2026-02-28 13:05:28,352,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Sugar Moon/Swe/Beige Floral/S,,,,10003607,,,,
2026-02-28 13:05:21,352,Payment,,,,,,,,,,38.22000,Lightspeed Payments,,,,,,,,
2026-02-28 13:03:32,351,Sale,WALKIN,,,1,28.99,2.68,0.00000,0.00000,31.67,,1 X ventilo la colline/bls/prp/8,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 13:03:32,351,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,ventilo la colline/bls/prp/8,,,,10005359,,,,
2026-02-28 13:03:25,351,Payment,,,,,,,,,,31.67000,Lightspeed Payments,,,,,,,,
2026-02-28 12:50:34,350,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Harve B & W Jacket / Size 12,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 12:50:34,350,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Harve B & W Jacket / Size 12,,,,10004339,,,,
2026-02-28 12:50:26,350,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-02-28 12:04:07,349,Sale,WALKIN,,,1,28.99,2.68,0.00000,0.00000,31.67,,1 X Heart Soul Pink Ruffle Tank / Size M,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 12:04:07,349,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,Heart Soul Pink Ruffle Tank / Size M,,,,10005749,,,,
2026-02-28 12:03:58,349,Payment,,,,,,,,,,31.67000,Lightspeed Payments,,,,,,,,
2026-02-28 11:59:47,348,Sale,WALKIN,,,3,66.97,6.19,0.00000,0.00000,73.16,,1 X D&Y/hat/plad + 1 X Timeson NWT White Pink Floral QS + 1 X PerUna/MulticolBttnDwn/Size10,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 11:59:47,348,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,D&Y/hat/plad,,,,10005861,,,,
2026-02-28 11:59:47,348,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Timeson NWT White Pink Floral QS,,,,10004770,,,,
2026-02-28 11:59:47,348,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,PerUna/MulticolBttnDwn/Size10,,,,10005422,,,,
2026-02-28 11:59:40,348,Payment,,,,,,,,,,73.16000,Lightspeed Payments,,,,,,,,
2026-02-28 11:55:04,347,Sale,WALKIN,,,1,25.99,2.40,0.00000,0.00000,28.39,,1 X and Andrea Off White Top/Real Size XXL,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 11:55:04,347,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,and Andrea Off White Top/Real Size XXL,,,,10005369,,,,
2026-02-28 11:54:51,347,Payment,,,,,,,,,,28.39000,Lightspeed Payments,,,,,,,,
2026-02-28 11:54:07,346,Sale,WALKIN,,,6,150.94,13.96,0.00000,0.00000,164.9,,1 X LushNWT/Navy&RedBlouse/SizeS + 1 X AFRM Black Sheer Floral SS / Size XS + 1 X Zara/ Tie Top/ Blk/ Size XS + 1 X Zara Hot Pink Sweater / Size S + 1 X Coincidence & C Black Sweater Pink Flw / Size S + 1 X Zara Tr Black Plaid ShortSleeve / Size S,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,LushNWT/Navy&RedBlouse/SizeS,,,,10005331,,,,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,AFRM Black Sheer Floral SS / Size XS,,,,10005189,,,,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Zara/ Tie Top/ Blk/ Size XS,,,,10005161,,,,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Zara Hot Pink Sweater / Size S,,,,10005883,,,,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,Coincidence & C Black Sweater Pink Flw / Size S,,,,10005931,,,,
2026-02-28 11:54:07,346,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Zara Tr Black Plaid ShortSleeve / Size S,,,,10003788,,,,
2026-02-28 11:54:00,346,Payment,,,,,,,,,,164.90000,Lightspeed Payments,,,,,,,,
2026-02-28 11:20:49,345,Sale,WALKIN,,,2,60.98,5.64,0.00000,0.00000,66.62,,1 X Etc Gray Skirt Pink Beading / Size 4 + 1 X Loft Pink Shortsleeve Shirt / Size XS,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-28 11:20:49,345,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Etc Gray Skirt Pink Beading / Size 4,,,,10004964,,,,
2026-02-28 11:20:49,345,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,Loft Pink Shortsleeve Shirt / Size XS,,,,10004205,,,,
2026-02-28 11:20:26,345,Payment,,,,,,,,,,66.62000,Lightspeed Payments,,,,,,,,
2026-02-27 19:12:16,344,Sale,WALKIN,,,4,98.96,9.15,0.00000,0.00000,108.11,,1 X Das Beste Pink Sweater / Size M + 1 X Iris Pink Satin Embroidered Jacket / Size L + 1 X BananaRepublic Blk Coat/Size M + 1 X AlexMarie/BlkHeeledFlats/Size9M,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 19:12:16,344,Sale Line,,,,1.00000,31.99000,2.95908,0.00000,0.00000,34.94908,,Das Beste Pink Sweater / Size M,,,,10005878,,,,
2026-02-27 19:12:16,344,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Iris Pink Satin Embroidered Jacket / Size L,,,,10005935,,,,
2026-02-27 19:12:16,344,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,BananaRepublic Blk Coat/Size M,,,,10004280,,,,
2026-02-27 19:12:16,344,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,AlexMarie/BlkHeeledFlats/Size9M,,,,10004378,,,,
2026-02-27 19:12:08,344,Payment,,,,,,,,,,108.11000,Lightspeed Payments,,,,,,,,
2026-02-27 18:17:57,343,Sale,WALKIN,,,1,31.99,2.96,0.00000,0.00000,34.95,,1 X Adam Levine Faux Leather Floral Jacket / Size S,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 18:17:57,343,Sale Line,,,,1.00000,31.99000,2.95908,0.00000,0.00000,34.94908,,Adam Levine Faux Leather Floral Jacket / Size S,,,,10003871,,,,
2026-02-27 18:17:48,343,Payment,,,,,,,,,,34.95000,Lightspeed Payments,,,,,,,,
2026-02-27 18:02:52,342,Sale,WALKIN,,,1,8.99,0.83,0.00000,0.00000,9.82,,1 X Wild Honey Black Pleather Crop Top / Size M,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 18:02:52,342,Sale Line,,,,1.00000,8.99000,0.83158,0.00000,0.00000,9.82158,,Wild Honey Black Pleather Crop Top / Size M,,,,10005255,,,,
2026-02-27 18:02:44,342,Payment,,,,,,,,,,9.82000,Lightspeed Payments,,,,,,,,
2026-02-27 16:03:23,341,Sale,WALKIN,,,1,10.00,0.93,0.00000,0.00000,10.93,,1 X Tony Lama Leather Brown Stitch Belt,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 16:03:23,341,Sale Line,,,,1.00000,10.00000,0.92500,0.00000,0.00000,10.92500,,Tony Lama Leather Brown Stitch Belt,,,,10004565,,,,
2026-02-27 16:03:14,341,Payment,,,,,,,,,,10.93000,Lightspeed Payments,,,,,,,,
2026-02-27 15:36:56,340,Sale,WALKIN,,,1,35.99,3.33,0.00000,0.00000,39.32,,1 X LTDL/Pink&prpSweater/SizeS,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 15:36:56,340,Sale Line,,,,1.00000,35.99000,3.32908,0.00000,0.00000,39.31908,,LTDL/Pink&prpSweater/SizeS,,,,10004652,,,,
2026-02-27 15:36:49,340,Payment,,,,,,,,,,39.32000,Lightspeed Payments,,,,,,,,
2026-02-27 14:37:14,339,Sale,WALKIN,,,1,44.99,4.16,0.00000,0.00000,49.15,,1 X Polo US Open Sweatshirt / Size XL,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 14:37:14,339,Sale Line,,,,1.00000,44.99000,4.16158,0.00000,0.00000,49.15158,,Polo US Open Sweatshirt / Size XL,,,,10003809,,,,
2026-02-27 14:37:09,339,Payment,,,,,,,,,,49.15000,Lightspeed Payments,,,,,,,,
2026-02-27 14:36:26,338,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X unknown/belt/silver metal,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 14:36:26,338,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,unknown/belt/silver metal,,,,10005860,,,,
2026-02-27 14:36:21,338,Payment,,,,,,,,,,17.47000,Lightspeed Payments,,,,,,,,
2026-02-27 14:34:29,337,Sale,WALKIN,,,5,158.95,14.70,0.00000,0.00000,173.65,,1 X lovetreedenim/top/dnm/s + 1 X Susie Collection Black Bellsleeve / Size L + 1 X Madwell Skinny Jean/Size 4 + 1 X Baby Pink Cowgirl Boots / Size 9 + 1 X Trench Italian Boot Blk/Size 7,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-27 14:34:29,337,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,lovetreedenim/top/dnm/s,,,,10004894,,,,
2026-02-27 14:34:29,337,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Susie Collection Black Bellsleeve / Size L,,,,10005002,,,,
2026-02-27 14:34:29,337,Sale Line,,,,1.00000,37.99000,3.51408,0.00000,0.00000,41.50408,,Madwell Skinny Jean/Size 4,,,,10003827,,,,
2026-02-27 14:34:29,337,Sale Line,,,,1.00000,44.99000,4.16158,0.00000,0.00000,49.15158,,Baby Pink Cowgirl Boots / Size 9,,,,10003764,,,,
2026-02-27 14:34:29,337,Sale Line,,,,1.00000,39.99000,3.69908,0.00000,0.00000,43.68908,,Trench Italian Boot Blk/Size 7,,,,10004073,,,,
2026-02-27 14:34:18,337,Payment,,,,,,,,,,173.65000,Lightspeed Payments,,,,,,,,
2026-02-26 18:55:26,336,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X 10003884,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-26 18:55:26,336,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,10003884,,,,10005996,,,,
2026-02-26 18:55:19,336,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-02-26 18:48:28,335,Sale,WALKIN,,,1,13.99,1.29,0.00000,0.00000,15.28,,1 X Ambrose/LeatherAnkleBoots/Size8,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-26 18:48:28,335,Sale Line,,,,1.00000,13.99000,1.29408,0.00000,0.00000,15.28408,,Ambrose/LeatherAnkleBoots/Size8,,,,10004377,,,,
2026-02-26 18:48:21,335,Payment,,,,,,,,,,15.28000,Lightspeed Payments,,,,,,,,
2026-02-26 18:06:38,334,Sale,WALKIN,,,1,19.99,1.85,0.00000,0.00000,21.84,,1 X BDG Pink Cords Size 4,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-26 18:06:38,334,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,BDG Pink Cords Size 4,,,,10004021,,,,
2026-02-26 18:06:32,334,Payment,,,,,,,,,,21.84000,Lightspeed Payments,,,,,,,,
2026-02-26 14:43:53,333,Sale,WALKIN,,,7,156.93,14.52,0.00000,0.00000,171.45,,1 X H & M Black Crop Top SL White Embroidery / Size S + 1 X Fox Brand Belt Black + 1 X Hanes (collector item)Tee Shirt_Za + 1 X Intimissimi Black Cami w Lace / Size S + 1 X Adora Tie Top Black/Size M + 1 X Lila & Sophie NWT Black Pants w Sequins/Size 4 + 1 X Black Tank / Size M,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,H & M Black Crop Top SL White Embroidery / Size S,,,,10005274,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Fox Brand Belt Black,,,,10003404,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,39.99000,3.69908,0.00000,0.00000,43.68908,,Hanes (collector item)Tee Shirt_Za / Black / S / 13.42,,,,10002474,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,Intimissimi Black Cami w Lace / Size S,,,,10005926,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Adora Tie Top Black/Size M,,,,10009798,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,31.99000,2.95908,0.00000,0.00000,34.94908,,Lila & Sophie NWT Black Pants w Sequins/Size 4,,,,10009806,,,,
2026-02-26 14:43:53,333,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,Black Tank / Size M,,,,10005192,,,,
2026-02-26 14:43:44,333,Payment,,,,,,,,,,200.45000,Cash,,,,,,,,
2026-02-26 14:43:53,333,Payment,,,,,,,,,,-29.00000,Cash,,,,,,,,
2026-02-26 14:37:43,332,Sale,WALKIN,,,1,32.99,3.05,0.00000,0.00000,36.04,,1 X Petal & Pup Red Dress,Main Register,leegallagher99@hotmail.com,CLOSED,,,,closed,
2026-02-26 14:37:43,332,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Petal & Pup Red Dress,,,,10005235,,,,
2026-02-26 14:37:21,332,Payment,,,,,,,,,,36.04000,Lightspeed Payments,,,,,,,,
2026-02-26 14:18:11,4,Sale,WALKIN,,,2,77.98,7.21,0.00000,0.00000,85.19,,1 X Another Label Orange & Black Jacket / Size S + 1 X Joe's Bluejeans Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-26 14:18:11,4,Sale Line,,,,1.00000,45.99000,4.25408,0.00000,0.00000,50.24408,,Another Label Orange & Black Jacket / Size S,,,,10005701,,,,
2026-02-26 14:18:11,4,Sale Line,,,,1.00000,31.99000,2.95908,0.00000,0.00000,34.94908,,Joe's Bluejeans Size S,,,,10003527,,,,
2026-02-26 14:18:07,4,Payment,,,,,,,,,,100.00000,Cash,,,,,,,,
2026-02-26 14:18:11,4,Payment,,,,,,,,,,-14.81000,Cash,,,,,,,,
2026-02-25 14:04:19,331,Sale,WALKIN,,,3,90.97,8.41,0.00000,0.00000,99.38,,1 X Black floral shirt + 1 X Vince camuto + 1 X Yang Pao Pao Black Pants w Birds / Size M,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-25 14:04:19,331,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Black floral shirt,,,,10005901,,,,
2026-02-25 14:04:19,331,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Vince camuto,,,,10005902,,,,
2026-02-25 14:04:19,331,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Yang Pao Pao Black Pants w Birds / Size M,,,,10005528,,,,
2026-02-25 14:04:11,331,Payment,,,,,,,,,,99.38000,Lightspeed Payments,,,,,,,,
2026-02-25 13:59:36,330,Sale,WALKIN,,,2,36.98,3.42,0.00000,0.00000,40.4,,1 X Sweater + 1 X 10005204,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-25 13:59:36,330,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Sweater,,,,10005899,,,,
2026-02-25 13:59:36,330,Sale Line,,,,1.00000,13.99000,1.29408,0.00000,0.00000,15.28408,,10005204,,,,10005900,,,,
2026-02-25 13:59:27,330,Payment,,,,,,,,,,40.40000,Lightspeed Payments,,,,,,,,
2026-02-22 16:59:59,329,Sale,WALKIN,,,3,55.97,5.18,0.00000,0.00000,61.15,,1 X VintageCrossR/RedStripedShirt/SizeXL + 1 X Silver Circlet Waistbelt + 1 X Cream Lace Scarf OS,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 16:59:59,329,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,VintageCrossR/RedStripedShirt/SizeXL,,,,10004855,,,,
2026-02-22 16:59:59,329,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Silver Circlet Waistbelt,,,,10003714,,,,
2026-02-22 16:59:59,329,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Cream Lace Scarf OS,,,,10004055,,,,
2026-02-22 16:59:54,329,Payment,,,,,,,,,,61.15000,Lightspeed Payments,,,,,,,,
2026-02-22 16:46:39,328,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X UniThread/BlackOverall/Size6,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 16:46:39,328,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,UniThread/BlackOverall/Size6,,,,10005793,,,,
2026-02-22 16:46:30,328,Payment,,,,,,,,,,17.47000,Lightspeed Payments,,,,,,,,
2026-02-22 14:49:02,327,Sale,WALKIN,,,1,28.99,2.68,0.00000,0.00000,31.67,,1 X NWTMM/Pink&OrangeTop/SizeS,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 14:49:02,327,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,NWTMM/Pink&OrangeTop/SizeS,,,,10005456,,,,
2026-02-22 14:48:59,327,Payment,,,,,,,,,,40.00000,Cash,,,,,,,,
2026-02-22 14:49:02,327,Payment,,,,,,,,,,-8.33000,Cash,,,,,,,,
2026-02-22 13:10:25,326,Sale,WALKIN,,,1,25.99,2.40,0.00000,0.00000,28.39,,1 X Betsy Johnson Burgundy Crochet Dress / Size M,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 13:10:25,326,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,Betsy Johnson Burgundy Crochet Dress / Size M,,,,10004087,,,,
2026-02-22 13:09:27,326,Payment,,,,,,,,,,28.39000,Lightspeed Payments,,,,,,,,
2026-02-22 13:08:55,325,Sale,WALKIN,,,1,12.99,1.20,0.00000,0.00000,14.19,,1 X Rumwe Brown Tank W Pink Butterflies/Size S,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 13:08:55,325,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Rumwe Brown Tank W Pink Butterflies/Size S,,,,10005224,,,,
2026-02-22 13:08:46,325,Payment,,,,,,,,,,14.19000,Lightspeed Payments,,,,,,,,
2026-02-22 13:04:38,324,Sale,WALKIN,,,3,41.97,3.88,0.00000,0.00000,45.85,,1 X Wallflower Vintage Collection/swtr/bei blk/m + 1 X Banana Republic Snake Print Tank Brown/Size XS + 1 X Abercrombie Floral Tube Top / Size XS,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-22 13:04:38,324,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Wallflower Vintage Collection/swtr/bei blk/m / Beige X Black / M / 14.77,,,,10002744,,,,
2026-02-22 13:04:38,324,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Banana Republic Snake Print Tank Brown/Size XS,,,,10005226,,,,
2026-02-22 13:04:38,324,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Abercrombie Floral Tube Top / Size XS,,,,10005308,,,,
2026-02-22 13:04:24,324,Payment,,,,,,,,,,45.85000,Lightspeed Payments,,,,,,,,
2026-02-21 19:46:57,323,Sale,WALKIN,,,2,113.98,10.54,0.00000,0.00000,124.52,,1 X NWT Red Multicolor Dress / Size M + 1 X Loft Black & White Stripe Dress NWT / Size 00,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 19:46:57,323,Sale Line,,,,1.00000,75.99000,7.02908,0.00000,0.00000,83.01908,,NWT Red Multicolor Dress / Size M,,,,10004645,,,,
2026-02-21 19:46:57,323,Sale Line,,,,1.00000,37.99000,3.51408,0.00000,0.00000,41.50408,,Loft Black & White Stripe Dress NWT / Size 00,,,,10004204,,,,
2026-02-21 19:46:46,323,Payment,,,,,,,,,,124.52000,Lightspeed Payments,,,,,,,,
2026-02-21 19:39:44,322,Sale,WALKIN,,,1,13.99,1.29,5.99700,0.00000,15.28,,1 X ExpressSweater_Im,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 19:39:44,322,Sale Line,,,,1.00000,13.99300,1.29435,5.99700,0.00000,15.28735,,ExpressSweater_Im / Beige / M / 15.44,,,,10002877,,,,
2026-02-21 19:39:40,322,Payment,,,,,,,,,,20.00000,Cash,,,,,,,,
2026-02-21 19:39:43,322,Payment,,,,,,,,,,-4.71000,Cash,,,,,,,,
2026-02-21 19:27:20,321,Sale,WALKIN,,,1,45.99,4.25,0.00000,0.00000,50.24,,1 X Brahman Brown Leather Purse,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 19:27:20,321,Sale Line,,,,1.00000,45.99000,4.25408,0.00000,0.00000,50.24408,,Brahman Brown Leather Purse,,,,10003984,,,,
2026-02-21 19:27:13,321,Payment,,,,,,,,,,50.24000,Lightspeed Payments,,,,,,,,
2026-02-21 18:52:09,320,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Lands End Cardigan Sweater Gray/Size M,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 18:52:09,320,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Lands End Cardigan Sweater Gray/Size M,,,,10005244,,,,
2026-02-21 18:51:02,320,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-02-21 18:06:46,319,Sale,WALKIN,,,2,70.98,6.57,0.00000,0.00000,77.55,,1 X Silver shirt + 1 X Escada Pants Black XS,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 18:06:46,319,Sale Line,,,,1.00000,35.99000,3.32908,0.00000,0.00000,39.31908,,Silver shirt,,,,10005835,,,,
2026-02-21 18:06:46,319,Sale Line,,,,1.00000,34.99000,3.23658,0.00000,0.00000,38.22658,,Escada Pants Black XS,,,,10005682,,,,
2026-02-21 18:06:38,319,Payment,,,,,,,,,,77.55000,Lightspeed Payments,,,,,,,,
2026-02-21 17:50:16,318,Sale,WALKIN,,,1,14.99,1.39,0.00000,0.00000,16.38,,1 X unknown/belt/leather,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 17:50:16,318,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,unknown/belt/leather,,,,10005813,,,,
2026-02-21 17:50:09,318,Payment,,,,,,,,,,16.38000,Lightspeed Payments,,,,,,,,
2026-02-21 17:08:25,317,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Coach/PinkPurse,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 17:08:25,317,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Coach/PinkPurse,,,,10003648,,,,
2026-02-21 17:08:16,317,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-02-21 16:26:38,316,Sale,WALKIN,,,4,77.96,7.21,0.00000,0.00000,85.17,,1 X Commense/GreenWrapTop/SizeS + 1 X Abercrombie&Finch/ Floral Top/ Size XXS + 1 X PrettyLittleThing/TanLaceDress/Size4 + 1 X ZION Gry Marley Tee/Size XS,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 16:26:38,316,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Commense/GreenWrapTop/SizeS,,,,10005320,,,,
2026-02-21 16:26:38,316,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Abercrombie&Finch/ Floral Top/ Size XXS,,,,10005447,,,,
2026-02-21 16:26:38,316,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,PrettyLittleThing/TanLaceDress/Size4,,,,10005785,,,,
2026-02-21 16:26:38,316,Sale Line,,,,1.00000,20.99000,1.94158,0.00000,0.00000,22.93158,,ZION Gry Marley Tee/Size XS,,,,10004123,,,,
2026-02-21 16:24:53,316,Payment,,,,,,,,,,20.00000,Lightspeed Payments,,,,,,,,
2026-02-21 16:26:31,316,Payment,,,,,,,,,,65.17000,Lightspeed Payments,,,,,,,,
2026-02-21 16:20:54,315,Sale,WALKIN,,,1,22.99,2.13,0.00000,0.00000,25.12,,1 X Alfani/Blue&BlkDress/SizeXXL,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 16:20:54,315,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Alfani/Blue&BlkDress/SizeXXL,,,,10004909,,,,
2026-02-21 16:20:43,315,Payment,,,,,,,,,,25.12000,Lightspeed Payments,,,,,,,,
2026-02-21 16:14:56,314,Sale,WALKIN,,,1,7.99,0.74,0.00000,0.00000,8.73,,1 X Harding-Lane Kids Pink Cherry BBall Hat,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 16:14:56,314,Sale Line,,,,1.00000,7.99000,0.73908,0.00000,0.00000,8.72908,,Harding-Lane Kids Pink Cherry BBall Hat,,,,10005310,,,,
2026-02-21 16:14:47,314,Payment,,,,,,,,,,8.73000,Lightspeed Payments,,,,,,,,
2026-02-21 16:10:00,313,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Juicy C White SS Dress / Size 4,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 16:10:00,313,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Juicy C White SS Dress / Size 4,,,,10005200,,,,
2026-02-21 16:09:55,313,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-02-21 16:02:16,312,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X Blue Pink Beaded Baseball Cap,Main Register,tomderobe@gmail.com,CLOSED,,,,closed,
2026-02-21 16:02:16,312,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Blue Pink Beaded Baseball Cap,,,,10004233,,,,
2026-02-21 16:02:08,312,Payment,,,,,,,,,,17.47000,Lightspeed Payments,,,,,,,,
